identifier	authors	journal	year	title	text
PMID:430	NA	NA	2001	NA	There was no significant correlation between serum amiodarone or desethylamiodarone levels and dosage of amiodarone .
PMID:431	NA	NA	2001	NA	Nuclear extracts from Sertoli cells were found to cause an E - box gel shift when the cells were stimulated to differentiate in culture , but not under basal conditions .
PMID:432	NA	NA	2001	NA	The combination of ICP47 and US11 rendered fibroblasts negative for surface class I MHC and allowed a class I MHC - low population of T cells to be sorted by flow cytometry .
PMID:433	NA	NA	2001	NA	The recovery of adults schistosomes by extracorporeal filtration .
PMID:434	NA	NA	2001	NA	Biochemical studies and studies of cells expressing mutant IL - 2 receptors indicate that IL - 2 - induced tyrosine kinase activation initiates a complex signaling cascade .
PMID:435	NA	NA	2001	NA	Serum levels of angiotensin converting enzyme were well maintained .
PMID:436	NA	NA	2001	NA	We tested the effects of antifungal drugs on adherence of Candida albicans in vitro .
PMID:437	NA	NA	2001	NA	The sections were stained with anti - polymorphonuclear leukocyte antibody , the endothelial marker factor VIII - related antigen , and with hematoxylin and eosin .
PMID:438	NA	NA	2001	NA	Portions of the 3 ' - coding and 3 ' - untranslated regions were found to be missing from the 7 . 2 - and 4 . 8 - kb topo II alpha mRNAs by Northern blot analysis .
PMID:439	NA	NA	2001	NA	The combined in vitro effects of ethanol wih methaqualone , phenobarbital , pyrazole or disulfiram were studied using rat brain microsomal NA - K - ATPase .
PMID:440	NA	NA	2001	NA	An analogue of calcium , strontium chloride Sr 89 is rapidly cleared from the blood after i . v . injection .
PMID:441	NA	NA	2001	NA	These mutants , assayed by injection into Xenopus oocyte nuclei , delimit the promoter to 36 bp of DNA upstream of the cap site and 73 bp of the untranslated mRNA leader .
PMID:442	NA	NA	2001	NA	The ARE is loosely defined as the five - nucleotide sequence AUUUA embedded in a uracil - rich region .
PMID:443	NA	NA	2001	NA	The essential oil composition of three Zingiberaceae widely used as medicinal aromatic plants from S .
PMID:444	NA	NA	2001	NA	( 3 ) With the exception of the anteroposterior direction of layers II - - III and the mediolateral direction of layer IV , the vertical conductivity of the cortex was always greater than either of the horizontal conductivities .
PMID:445	NA	NA	2001	NA	Acad .
PMID:446	NA	NA	2001	NA	To obtain information on the functional role of the Rac1 / p38 / MAPKAPK - 2 pathway in RA signaling , the effects of pharmacological inhibition of p38 on RA - induced gene transcription and cell differentiation were determined .
PMID:447	NA	NA	2001	NA	A regulatory element of the empty spiracles homeobox gene is composed of three distinct conserved regions that bind regulatory proteins .
PMID:448	NA	NA	2001	NA	CONCLUSIONS : The MC / UA ratio improves the sensitivity for the prediction of poor perinatal outcome when it is combined with the NST .
PMID:449	NA	NA	2001	NA	Together with previous work our results suggest that C / EBP may be a general cooperation partner for v - Myb in myelomonocytic cells .
PMID:450	NA	NA	2001	NA	Evolution of cytomegalovirus antibodies of maternal origin and acquired , throughout the first year of life
PMID:451	NA	NA	2001	NA	IENF density at the calf was lower than that obtained from skin at more proximal sites , indicating the length dependency of small - fiber loss in these neuropathies .
PMID:452	NA	NA	2001	NA	The sequence contained five repeats of the hypothetical leucine zipper motif : one is in the N - terminal globular domain , and four are in the central alpha - helical stalk .
PMID:453	NA	NA	2001	NA	This paper reports estimates of the prevalence of mental retardation and associated factors based on a population survey of 2 - to 9 - year - old children in Greater Karachi , Pakistan .
PMID:454	NA	NA	2001	NA	Zta stimulated the HAT activity of CBP that had been partially purified or immunoprecipitated from mammalian cells as well as from affinity - purified , baculovirus expressed CBP .
PMID:455	NA	NA	2001	NA	Previous studies using partial sequences have suggested the potential of 26S or large - subunit ( LSU ) rDNA for phylogeny retrieval at taxonomic levels comparable to those investigated with 18S rDNA .
PMID:456	NA	NA	2001	NA	P53 mutations also offer new approaches to the study of the origins of mutations in human cancer .
PMID:457	NA	NA	2001	NA	Due to significant homology to the C - terminus of the Mutator transposase this alternative gene product was named Trap ( transposon - associated protein ) .
PMID:458	NA	NA	2001	NA	RT - PCR analysis of FGFR - 3 mRNA showed the presence of a splice variant in which exons 7 and 8 are deleted .
PMID:459	NA	NA	2001	NA	A novel serine kinase activated by rac1 / CDC42Hs - dependent autophosphorylation is related to PAK65 and STE20 .
PMID:460	NA	NA	2001	NA	CYP51P1 is 96 . 5 % identical to the human CYP51 coding sequence and is not interrupted with introns but has six in - frame stop codons resulting from point mutations .
PMID:461	NA	NA	2001	NA	Patients with risk factors were compared with those without risk factors .
PMID:462	NA	NA	2001	NA	Mutations in glnB , nifR1 ( ntrC ) , and NifR4 ( ntrA encoding sigma 54 ) had no influence on put gene expression .
PMID:463	NA	NA	2001	NA	This bud morphology results at least in part from a cell cycle delay imposed by the Cdc28p - inhibitory kinase Swe1p .
PMID:464	NA	NA	2001	NA	IgE - binding proteins of Psocoptera were determined by immunoblotting experiments .
PMID:465	NA	NA	2001	NA	174 , 233 - 247 ) and Serrate ( Serrate1 and 2 ; Myat , A . , Henrique , D . , Ish - Horowicz , D . and Lewis , J . , 1996 .
PMID:466	NA	NA	2001	NA	A new technique for the identification of phases contained within a polymer blend is described in this paper .
PMID:467	NA	NA	2001	NA	Nonlethal sec71 - 1 and sec72 - 1 mutations eliminate proteins associated with the Sec63p - BiP complex from S . cerevisiae .
PMID:468	NA	NA	2001	NA	Our studies indicate no single trans - acting factor is absolutely essential for enhancer activity , and that the enhancer activity of MerI is mediated via a combinatorial and additive mechanism .
PMID:469	NA	NA	2001	NA	We recently reported the cloning and sequencing of the alpha 7 integrin chain and its regulated expression during the development of skeletal muscle ( Song et al .
PMID:470	NA	NA	2001	NA	Analytical scanning isoelectrofocusing .
PMID:471	NA	NA	2001	NA	A structural model for Vpu is proposed in which the membrane anchor precedes a region comprising two amphipathic alpha - helices of opposed polarity , joined by a strongly acidic turn that protrudes into the cytoplasm and contains the CK - 2 phosphorylation sites .
PMID:472	NA	NA	2001	NA	Primer extension analysis and subcloning of the virJ - phoA fusion indicate that the acetosyringone - inducible promoter lies directly upstream of the virJ structural gene .
PMID:473	NA	NA	2001	NA	This novel TRPC7 gene could be a candidate gene for genetic disorders such as bipolar affective disorder , nonsyndromic hereditary deafness , Knobloch syndrome , and holoprosencephaly , which were mapped to this region .
PMID:474	NA	NA	2001	NA	In the future , transoesophageal echocardiography may be used to measure variations in wall thickness which change the global loading conditions in the basal midwall compartments of the left ventricle .
PMID:475	NA	NA	2001	NA	METHODS : A discriminant function predicting surgery outcome ( seizure - free vs . non - seizure - free ) was computed separately for samples of patients with left ( n = 79 ) and right ( n = 62 ) temporal lobectomy ( LATL , RATL ) .
PMID:476	NA	NA	2001	NA	A porcine model of diffuse axonal injury , developed with information from these physical models and earlier in vitro tissue modeling studies , is used to correlate histologic and radiologic evidence of axonal injury to predicted regions of injury from the experimental and theoretical analysis .
PMID:477	NA	NA	2001	NA	Control of ovulation in mares in the early breeding season with ovarian steroids and prostaglandin .
PMID:478	NA	NA	2001	NA	The aim of this study was to determine the response properties of the human visual cortex to chromatic stimuli using magnetoencephalography ( MEG ) .
PMID:479	NA	NA	2001	NA	By subtractive and differential screening , we have cloned 12 of these sequences , 2 of which were c - fos and krox - 24 .
PMID:480	NA	NA	2001	NA	Basal level expression was reduced to 20 and 50 % when the UGA stop codon was replaced by UAG or UAA , respectively , consistent with the finding that in E . coli translation terminates more efficiently at UAG and UAA than at UGA .
PMID:481	NA	NA	2001	NA	3 .
PMID:482	NA	NA	2001	NA	The root - mean - square deviation of bond lengths from the ideal values is 0 . 02 A .
PMID:483	NA	NA	2001	NA	Sugar analysis was performed on alpha - TM to investigate a possible biosynthetic mechanism for part - time PGs .
PMID:484	NA	NA	2001	NA	To our knowledge no transcription factors have previously been identified that exhibit androgen - dependent expression in the epididymis .
PMID:485	NA	NA	2001	NA	4 .
PMID:486	NA	NA	2001	NA	Proceedings : Influence of halothane on mortality from murine hepatitis virus ( MHV3 ) .
PMID:487	NA	NA	2001	NA	Prevalence of rheumatic diseases in a rural population in western India : a WHO - ILAR COPCORD Study .
PMID:488	NA	NA	2001	NA	Finally , in samples obtained from two patients with drug refractory ALL , BAC - derived probes applied to archived marrow cells demonstrated that a breakpoint occurred between MDR1 and sequences 500 - 1000 KB telomeric to MDR1 , consistent with a random chromosomal rearrangement .
PMID:489	NA	NA	2001	NA	We conclude that clonidine 3 micrograms / kg produces sedation comparable to diazepam 0 . 2 mg / kg and also attenuates the intubation response without increasing the incidence of complications .
PMID:490	NA	NA	2001	NA	The other regions include potential binding sites for transcription factors ATF , NF1 , and a CCAAT - binding protein .
PMID:491	NA	NA	2001	NA	The analysis predicted that progressive increases in serum creatinine or aspartate transaminase activity will result in only a 50 % reduction of clearance .
PMID:492	NA	NA	2001	NA	5 Intravenous prizidilol hydrochloride decreases resting blood pressure and left ventricular area , increases pulse rate and has virtually no effect on left ventricular ejection fraction .
PMID:493	NA	NA	2001	NA	The Saccharomyces cerevisiae targets of rapamycin , TOR1 and TOR2 , signal activation of cell growth in response to nutrient availability .
PMID:494	NA	NA	2001	NA	This 50 - kDa protein contains two SH2 domains and an inter - SH2 domain of p85alpha , but the SH3 and bcr homology domains of p85alpha were replaced by a unique 6 - amino acid sequence .
